transaction_id,player_id,transaction_date,item_name,item_category,price_usd,platform,country
TXN00020813,P187315,2024-08-12,speed_boost,consumable,2.99,iOS,AU
TXN00031645,P282944,2024-08-12,starter_bundle,bundle,2.99,Android,US
TXN00023803,P213990,2024-08-12,cosmetic_skin_1,cosmetic,4.99,iOS,US
TXN00028152,P252427,2024-08-12,epic_chest,lootbox,7.99,Android,CA
TXN00010058,P091544,2024-08-12,gem_pack_medium,currency,4.99,iOS,US
TXN00028892,P258716,2024-08-12,starter_bundle,bundle,2.99,iOS,UK
TXN00004566,P041689,2024-08-12,extra_lives,consumable,1.99,Android,US
TXN00018636,P168606,2024-08-12,gem_pack_small,currency,0.79,Android,IN
TXN00022658,P204012,2024-08-12,cosmetic_skin_1,cosmetic,3.99,iOS,JP
TXN00022657,P204012,2024-08-12,gem_pack_large,currency,9.99,iOS,JP
TXN00028065,P251798,2024-08-12,starter_bundle,bundle,2.99,Android,JP
TXN00016492,P149329,2024-08-12,gem_pack_mega,currency,49.99,Android,TW
TXN00019648,P176697,2024-08-12,starter_bundle,bundle,2.99,Android,SG
TXN00018924,P170732,2024-08-12,extra_lives,consumable,1.99,Android,CA
TXN00033416,P298920,2024-08-12,gem_pack_small,currency,0.99,Android,US
TXN00028770,P257675,2024-08-12,gem_pack_small,currency,0.99,iOS,ID
TXN00028193,P252844,2024-08-12,cosmetic_skin_2,cosmetic,7.99,iOS,UK
TXN00015427,P139623,2024-08-12,legendary_chest,lootbox,14.99,Android,BR
TXN00019021,P171601,2024-08-12,starter_bundle,bundle,2.99,iOS,IN
TXN00031664,P283081,2024-08-12,gem_pack_small,currency,0.79,Android,US
TXN00028700,P257034,2024-08-12,starter_bundle,bundle,2.99,iOS,CA
TXN00020660,P185709,2024-08-12,cosmetic_skin_1,cosmetic,4.99,iOS,DE
TXN00014857,P134555,2024-08-12,gem_pack_medium,currency,3.99,Android,CA
TXN00000411,P004087,2024-08-12,speed_boost,consumable,2.99,iOS,FR
TXN00008769,P080503,2024-08-12,gem_pack_mega,currency,49.99,Android,US
TXN00000452,P004422,2024-08-12,vip_pass,subscription,14.99,iOS,KR
TXN00025137,P226006,2024-08-12,cosmetic_skin_2,cosmetic,9.99,iOS,US
TXN00026132,P233270,2024-08-13,starter_bundle,bundle,2.99,Android,KR
TXN00018731,P169218,2024-08-13,gem_pack_small,currency,0.99,Android,FR
TXN00025808,P230857,2024-08-13,gem_pack_small,currency,0.99,iOS,ID
TXN00019022,P171601,2024-08-13,gem_pack_small,currency,0.99,iOS,IN
TXN00000168,P001822,2024-08-13,extra_lives,consumable,1.99,Android,US
TXN00030497,P273214,2024-08-13,gem_pack_large,currency,7.99,Android,KR
TXN00018708,P169080,2024-08-13,shield_pack,consumable,3.99,iOS,IN
TXN00017737,P160004,2024-08-13,gem_pack_medium,currency,4.99,iOS,CN
TXN00019024,P171616,2024-08-13,weekly_bundle,bundle,3.99,Android,US
TXN00033946,P304344,2024-08-13,rare_chest,lootbox,2.99,Android,US
TXN00020902,P187916,2024-08-13,gem_pack_medium,currency,4.99,Android,CA
TXN00018730,P169218,2024-08-13,gem_pack_small,currency,0.99,Android,FR
TXN00006804,P062263,2024-08-13,gem_pack_small,currency,0.99,Android,JP
TXN00012071,P108830,2024-08-13,energy_refill,consumable,0.99,Android,IN
TXN00023879,P214525,2024-08-13,gem_pack_large,currency,9.99,Android,UK
TXN00027347,P244470,2024-08-13,epic_chest,lootbox,7.99,Android,CN
TXN00000894,P008639,2024-08-13,gem_pack_large,currency,9.99,Android,CA
TXN00021911,P197643,2024-08-13,gem_pack_large,currency,9.99,iOS,TW
TXN00016528,P149433,2024-08-13,extra_lives,consumable,1.99,Android,US
TXN00034042,P305053,2024-08-13,gem_pack_small,currency,0.99,Android,US
TXN00020144,P181101,2024-08-13,gem_pack_large,currency,9.99,Android,JP
TXN00015886,P143894,2024-08-13,gem_pack_large,currency,7.99,iOS,IN
TXN00023951,P215250,2024-08-13,battle_pass,subscription,9.99,Android,UK
TXN00023953,P215250,2024-08-13,cosmetic_skin_2,cosmetic,9.99,Android,UK
TXN00021266,P191161,2024-08-13,gem_pack_small,currency,0.99,iOS,IN
TXN00013545,P122317,2024-08-13,gem_pack_medium,currency,3.99,iOS,UK
TXN00026910,P240786,2024-08-13,battle_pass,subscription,9.99,iOS,DE
TXN00020246,P182095,2024-08-13,gem_pack_medium,currency,4.99,Android,DE
TXN00011042,P099773,2024-08-13,cosmetic_skin_2,cosmetic,9.99,iOS,US
TXN00028701,P257034,2024-08-13,shield_pack,consumable,3.99,iOS,CA
TXN00026908,P240786,2024-08-13,rare_chest,lootbox,2.39,iOS,DE
TXN00027607,P247079,2024-08-13,gem_pack_medium,currency,4.99,iOS,JP
TXN00005718,P052831,2024-08-13,extra_lives,consumable,1.99,Android,CA
TXN00018435,P166605,2024-08-13,monthly_bundle,bundle,9.99,iOS,KR
TXN00018432,P166605,2024-08-13,gem_pack_mega,currency,39.99,iOS,KR
TXN00021105,P189622,2024-08-13,speed_boost,consumable,2.99,Android,JP
TXN00008808,P080779,2024-08-13,energy_refill,consumable,0.99,iOS,CN
TXN00013565,P122407,2024-08-13,gem_pack_large,currency,9.99,iOS,UK
TXN00013569,P122407,2024-08-13,starter_bundle,bundle,2.39,iOS,UK
TXN00030033,P268695,2024-08-13,gem_pack_large,currency,9.99,Android,US
TXN00021694,P195641,2024-08-13,weekly_bundle,bundle,4.99,Android,MX
TXN00009372,P085645,2024-08-13,gem_pack_large,currency,9.99,Android,KR
TXN00013737,P123730,2024-08-13,speed_boost,consumable,2.99,iOS,DE
TXN00015890,P143894,2024-08-13,battle_pass,subscription,9.99,iOS,IN
TXN00003810,P035089,2024-08-13,vip_pass,subscription,7.5,Android,UK
TXN00003808,P035089,2024-08-13,gem_pack_large,currency,9.99,Android,UK
TXN00010624,P096243,2024-08-13,battle_pass,subscription,9.99,iOS,US
TXN00009326,P085130,2024-08-13,gem_pack_medium,currency,3.99,Android,BR
TXN00034277,P306923,2024-08-13,gem_pack_small,currency,0.99,Android,IN
TXN00007309,P067361,2024-08-13,speed_boost,consumable,2.99,iOS,US
TXN00030021,P268557,2024-08-13,gem_pack_small,currency,0.99,iOS,US
TXN00012279,P110717,2024-08-13,gem_pack_small,currency,0.99,Android,CN
TXN00016084,P145443,2024-08-13,gem_pack_small,currency,0.79,Android,KR
TXN00028633,P256563,2024-08-13,gem_pack_large,currency,9.99,iOS,UK
TXN00008680,P079566,2024-08-13,gem_pack_large,currency,9.99,iOS,US
TXN00015885,P143894,2024-08-13,gem_pack_mega,currency,49.99,iOS,IN
TXN00001201,P011405,2024-08-13,vip_pass,subscription,14.99,iOS,KR
TXN00027178,P242696,2024-08-13,gem_pack_large,currency,7.99,iOS,US
TXN00032766,P293513,2024-08-13,gem_pack_medium,currency,4.99,Android,KR
TXN00004137,P038252,2024-08-13,gem_pack_large,currency,9.99,Android,JP
TXN00001399,P013147,2024-08-13,weekly_bundle,bundle,4.99,Android,US
TXN00004139,P038252,2024-08-13,gem_pack_medium,currency,4.99,Android,JP
TXN00024183,P217521,2024-08-13,battle_pass,subscription,9.99,Android,JP
TXN00032772,P293564,2024-08-13,weekly_bundle,bundle,4.99,iOS,US
TXN00031809,P284733,2024-08-13,weekly_bundle,bundle,4.99,Android,DE
TXN00029686,P265625,2024-08-13,starter_bundle,bundle,2.99,iOS,US
TXN00015022,P135936,2024-08-13,epic_chest,lootbox,7.99,Android,US
TXN00031561,P282084,2024-08-13,gem_pack_small,currency,0.99,Android,DE
TXN00015019,P135936,2024-08-13,starter_bundle,bundle,2.99,Android,US
TXN00014506,P131196,2024-08-13,gem_pack_medium,currency,3.99,iOS,US
TXN00007800,P072103,2024-08-13,vip_pass,subscription,14.99,iOS,US
TXN00026523,P236947,2024-08-13,speed_boost,consumable,1.5,Android,UK
TXN00007801,P072103,2024-08-13,gem_pack_small,currency,0.99,iOS,US
TXN00007846,P072496,2024-08-13,extra_lives,consumable,1.99,Android,KR
TXN00025138,P226006,2024-08-13,gem_pack_medium,currency,3.99,iOS,US
TXN00004855,P044267,2024-08-13,shield_pack,consumable,3.99,iOS,US
TXN00012680,P113844,2024-08-13,gem_pack_small,currency,0.99,iOS,US
TXN00012017,P108441,2024-08-13,starter_bundle,bundle,2.39,iOS,KR
TXN00004389,P040414,2024-08-13,battle_pass,subscription,7.99,Android,CN
TXN00007958,P073628,2024-08-13,gem_pack_medium,currency,4.99,Android,UK
TXN00033529,P299855,2024-08-13,gem_pack_medium,currency,4.99,Android,ID
TXN00001825,P016832,2024-08-13,gem_pack_small,currency,0.99,Android,IN
TXN00007896,P072940,2024-08-13,rare_chest,lootbox,2.99,iOS,US
TXN00014469,P130890,2024-08-13,gem_pack_small,currency,0.99,Android,FR
TXN00001397,P013147,2024-08-13,vip_pass,subscription,14.99,Android,US
TXN00004136,P038252,2024-08-13,season_pass,subscription,19.99,Android,JP
TXN00016555,P149773,2024-08-13,starter_bundle,bundle,2.99,Android,JP
TXN00007655,P070728,2024-08-13,gem_pack_small,currency,0.99,Android,US
TXN00004091,P037896,2024-08-13,gem_pack_mega,currency,49.99,Android,KR
TXN00004092,P037896,2024-08-13,gem_pack_large,currency,9.99,Android,KR
TXN00004093,P037896,2024-08-13,gem_pack_large,currency,9.99,Android,KR
TXN00025174,P226308,2024-08-13,gem_pack_medium,currency,4.99,Android,KR
TXN00002929,P027424,2024-08-13,weekly_bundle,bundle,4.99,Android,FR
TXN00014609,P132153,2024-08-13,season_pass,subscription,15.99,Android,UK
TXN00004528,P041448,2024-08-13,rare_chest,lootbox,2.99,Android,US
TXN00012750,P114749,2024-08-13,starter_bundle,bundle,2.99,iOS,US
TXN00013125,P118010,2024-08-13,extra_lives,consumable,1.59,iOS,CA
TXN00004090,P037896,2024-08-13,season_pass,subscription,19.99,Android,KR
TXN00000166,P001822,2024-08-13,gem_pack_medium,currency,4.99,Android,US
TXN00034577,P309421,2024-08-13,monthly_bundle,bundle,9.99,Android,DE
TXN00002955,P027634,2024-08-13,energy_refill,consumable,0.99,Android,JP
TXN00015189,P137734,2024-08-13,gem_pack_large,currency,9.99,Android,JP
TXN00031805,P284733,2024-08-13,cosmetic_skin_2,cosmetic,7.99,Android,DE
TXN00012494,P112561,2024-08-13,gem_pack_small,currency,0.99,iOS,TW
TXN00030499,P273214,2024-08-13,starter_bundle,bundle,2.99,Android,KR
TXN00024913,P223826,2024-08-13,epic_chest,lootbox,7.99,Android,KR
TXN00025094,P225372,2024-08-14,gem_pack_small,currency,0.99,Android,SG
TXN00013566,P122407,2024-08-14,gem_pack_medium,currency,4.99,iOS,UK
TXN00029004,P259976,2024-08-14,gem_pack_medium,currency,4.99,iOS,CA
TXN00029532,P264283,2024-08-14,rare_chest,lootbox,2.39,Android,IN
TXN00021196,P190549,2024-08-14,gem_pack_small,currency,0.99,iOS,JP
TXN00028209,P253023,2024-08-14,gem_pack_small,currency,0.99,Android,US
TXN00024412,P219410,2024-08-14,extra_lives,consumable,1.0,Android,US
TXN00033164,P297187,2024-08-14,gem_pack_medium,currency,4.99,iOS,CA
TXN00024411,P219410,2024-08-14,energy_refill,consumable,0.99,Android,US
TXN00016797,P151960,2024-08-14,vip_pass,subscription,14.99,iOS,US
TXN00022654,P203845,2024-08-14,epic_chest,lootbox,7.99,iOS,FR
TXN00002245,P020501,2024-08-14,gem_pack_large,currency,7.99,iOS,AU
TXN00014580,P131908,2024-08-14,gem_pack_large,currency,7.99,iOS,US
TXN00007178,P066106,2024-08-14,gem_pack_small,currency,0.99,iOS,TW
TXN00030218,P270443,2024-08-14,shield_pack,consumable,3.99,Android,MX
TXN00025259,P226817,2024-08-14,extra_lives,consumable,1.59,Android,TW
TXN00025261,P226817,2024-08-14,gem_pack_large,currency,9.99,Android,TW
TXN00025263,P226817,2024-08-14,gem_pack_small,currency,0.5,Android,TW
TXN00020659,P185709,2024-08-14,gem_pack_small,currency,0.99,iOS,DE
TXN00002085,P019125,2024-08-14,gem_pack_large,currency,9.99,Android,US
TXN00008681,P079566,2024-08-14,starter_bundle,bundle,1.5,iOS,US
TXN00020575,P185053,2024-08-14,shield_pack,consumable,3.99,iOS,US
TXN00018436,P166605,2024-08-14,gem_pack_medium,currency,4.99,iOS,KR
TXN00020227,P181776,2024-08-14,gem_pack_small,currency,0.79,iOS,BR
TXN00002215,P020266,2024-08-14,gem_pack_medium,currency,4.99,Android,DE
TXN00000293,P002855,2024-08-14,extra_lives,consumable,1.99,iOS,US
TXN00016842,P152188,2024-08-14,weekly_bundle,bundle,4.99,Android,JP
TXN00016798,P151960,2024-08-14,weekly_bundle,bundle,4.99,iOS,US
TXN00002969,P027741,2024-08-14,speed_boost,consumable,2.99,Android,KR
TXN00007310,P067361,2024-08-14,gem_pack_mega,currency,49.99,iOS,US
TXN00016113,P145759,2024-08-14,rare_chest,lootbox,2.99,Android,DE
TXN00001398,P013147,2024-08-14,monthly_bundle,bundle,5.0,Android,US
TXN00019028,P171622,2024-08-14,starter_bundle,bundle,2.99,iOS,BR
TXN00019029,P171622,2024-08-14,gem_pack_medium,currency,4.99,iOS,BR
TXN00005887,P054388,2024-08-14,epic_chest,lootbox,7.99,iOS,SG
TXN00022887,P205894,2024-08-14,energy_refill,consumable,0.79,Android,US
TXN00015186,P137635,2024-08-14,weekly_bundle,bundle,4.99,iOS,DE
TXN00024054,P216474,2024-08-14,starter_bundle,bundle,2.99,iOS,SG
TXN00022889,P205894,2024-08-14,starter_bundle,bundle,2.99,Android,US
TXN00034140,P305687,2024-08-14,energy_refill,consumable,0.99,iOS,JP
TXN00013852,P125057,2024-08-14,monthly_bundle,bundle,7.99,iOS,BR
TXN00000954,P009127,2024-08-14,gem_pack_large,currency,7.99,Android,BR
TXN00003027,P028132,2024-08-14,vip_pass,subscription,14.99,iOS,CN
TXN00000956,P009127,2024-08-14,gem_pack_medium,currency,4.99,Android,BR
TXN00023623,P212539,2024-08-14,gem_pack_large,currency,5.0,iOS,CN
TXN00013953,P125748,2024-08-14,gem_pack_large,currency,9.99,iOS,US
TXN00009625,P087899,2024-08-14,gem_pack_small,currency,0.99,Android,CA
TXN00023620,P212539,2024-08-14,gem_pack_large,currency,9.99,iOS,CN
TXN00023619,P212539,2024-08-14,speed_boost,consumable,2.99,iOS,CN
TXN00000952,P009127,2024-08-14,gem_pack_medium,currency,4.99,Android,BR
TXN00033477,P299524,2024-08-14,weekly_bundle,bundle,4.99,iOS,UK
TXN00016976,P153417,2024-08-14,shield_pack,consumable,3.99,Android,MX
TXN00017186,P155402,2024-08-14,gem_pack_mega,currency,49.99,Android,CN
TXN00016796,P151960,2024-08-14,gem_pack_mega,currency,49.99,iOS,US
TXN00025458,P228147,2024-08-14,gem_pack_large,currency,7.99,iOS,UK
TXN00003202,P029488,2024-08-14,gem_pack_large,currency,9.99,iOS,TW
TXN00024182,P217521,2024-08-14,legendary_chest,lootbox,11.99,Android,JP
TXN00021012,P188926,2024-08-14,gem_pack_mega,currency,49.99,iOS,TW
TXN00016083,P145443,2024-08-14,gem_pack_medium,currency,4.99,Android,KR
TXN00007865,P072526,2024-08-14,starter_bundle,bundle,2.99,iOS,US
TXN00002539,P024006,2024-08-14,monthly_bundle,bundle,9.99,iOS,CA
TXN00015871,P143761,2024-08-14,weekly_bundle,bundle,4.99,Android,CA
TXN00007863,P072526,2024-08-14,starter_bundle,bundle,2.99,iOS,US
TXN00001203,P011405,2024-08-14,extra_lives,consumable,1.99,iOS,KR
TXN00002566,P024139,2024-08-14,gem_pack_large,currency,9.99,iOS,CA
TXN00002567,P024139,2024-08-14,gem_pack_small,currency,0.79,iOS,CA
TXN00001733,P015917,2024-08-14,gem_pack_small,currency,0.5,iOS,DE
TXN00024558,P220947,2024-08-14,starter_bundle,bundle,2.99,iOS,US
TXN00015916,P144151,2024-08-14,shield_pack,consumable,3.99,Android,US
TXN00014965,P135622,2024-08-14,gem_pack_small,currency,0.5,Android,BR
TXN00021450,P193220,2024-08-14,gem_pack_large,currency,9.99,iOS,US
TXN00032972,P295289,2024-08-14,gem_pack_mega,currency,39.99,Android,ID
TXN00016799,P151960,2024-08-14,legendary_chest,lootbox,11.99,iOS,US
TXN00029005,P259976,2024-08-14,gem_pack_small,currency,0.99,iOS,CA
TXN00023209,P208968,2024-08-14,speed_boost,consumable,2.99,iOS,CA
TXN00005346,P048740,2024-08-14,season_pass,subscription,19.99,iOS,US
TXN00005734,P053065,2024-08-14,gem_pack_small,currency,0.99,iOS,US
TXN00026026,P232295,2024-08-14,weekly_bundle,bundle,3.99,Android,JP
TXN00011750,P106306,2024-08-14,energy_refill,consumable,0.99,Android,CN
TXN00027174,P242671,2024-08-14,gem_pack_small,currency,0.99,Android,IN
TXN00012681,P113844,2024-08-14,legendary_chest,lootbox,14.99,iOS,US
TXN00031887,P285479,2024-08-14,gem_pack_medium,currency,4.99,Android,US
TXN00020150,P181192,2024-08-14,epic_chest,lootbox,7.99,iOS,UK
TXN00011041,P099773,2024-08-14,gem_pack_large,currency,9.99,iOS,US
TXN00011543,P104390,2024-08-14,starter_bundle,bundle,2.99,Android,BR
TXN00011544,P104390,2024-08-14,gem_pack_small,currency,0.99,Android,BR
TXN00005616,P051785,2024-08-14,gem_pack_large,currency,9.99,Android,US
TXN00020155,P181195,2024-08-14,gem_pack_medium,currency,4.99,Android,UK
TXN00011695,P105870,2024-08-14,legendary_chest,lootbox,14.99,iOS,KR
TXN00011081,P100187,2024-08-14,gem_pack_small,currency,0.99,Android,SG
TXN00004096,P037896,2024-08-14,gem_pack_ultra,currency,50.0,Android,KR
TXN00031517,P281685,2024-08-14,gem_pack_small,currency,0.99,Android,DE
TXN00012510,P112637,2024-08-14,battle_pass,subscription,9.99,Android,US
TXN00026909,P240786,2024-08-14,epic_chest,lootbox,7.99,iOS,DE
TXN00005119,P046598,2024-08-14,rare_chest,lootbox,2.99,Android,DE
TXN00031519,P281685,2024-08-14,gem_pack_large,currency,9.99,Android,DE
TXN00019573,P176149,2024-08-14,energy_refill,consumable,0.99,iOS,CN
TXN00034229,P306654,2024-08-15,gem_pack_medium,currency,2.5,Android,UK
TXN00011995,P108237,2024-08-15,gem_pack_small,currency,0.99,iOS,US
TXN00026938,P240893,2024-08-15,gem_pack_small,currency,0.99,Android,US
TXN00020348,P182948,2024-08-15,cosmetic_skin_1,cosmetic,4.99,Android,US
TXN00005719,P052831,2024-08-15,gem_pack_small,currency,0.99,Android,CA
TXN00002475,P023166,2024-08-15,gem_pack_medium,currency,4.99,iOS,DE
TXN00015891,P143894,2024-08-15,cosmetic_skin_2,cosmetic,9.99,iOS,IN
TXN00026324,P234976,2024-08-15,vip_pass,subscription,11.99,iOS,US
TXN00002314,P021514,2024-08-15,gem_pack_small,currency,0.79,iOS,FR
TXN00008550,P078813,2024-08-15,gem_pack_medium,currency,4.99,Android,FR
TXN00026983,P241199,2024-08-15,gem_pack_medium,currency,4.99,Android,IN
TXN00033278,P297983,2024-08-15,gem_pack_large,currency,9.99,Android,US
TXN00013587,P122568,2024-08-15,gem_pack_small,currency,0.99,Android,BR
TXN00016993,P153528,2024-08-15,gem_pack_large,currency,9.99,iOS,MX
TXN00021348,P192330,2024-08-15,shield_pack,consumable,3.99,iOS,IN
TXN00020329,P182812,2024-08-15,cosmetic_skin_2,cosmetic,9.99,Android,US
TXN00026986,P241199,2024-08-15,gem_pack_mega,currency,49.99,Android,IN
TXN00011519,P104130,2024-08-15,gem_pack_large,currency,9.99,iOS,MX
TXN00007959,P073634,2024-08-15,season_pass,subscription,19.99,Android,US
TXN00027202,P242850,2024-08-15,weekly_bundle,bundle,4.99,Android,JP
TXN00024606,P221232,2024-08-15,weekly_bundle,bundle,3.99,Android,MX
TXN00003186,P029234,2024-08-15,gem_pack_small,currency,0.5,iOS,DE
TXN00029438,P263724,2024-08-15,starter_bundle,bundle,2.99,Android,JP
TXN00019601,P176362,2024-08-15,battle_pass,subscription,9.99,iOS,UK
TXN00015888,P143894,2024-08-15,gem_pack_ultra,currency,99.99,iOS,IN
TXN00034230,P306654,2024-08-15,epic_chest,lootbox,6.39,Android,UK
TXN00012554,P112747,2024-08-15,battle_pass,subscription,9.99,iOS,FR
TXN00016028,P144905,2024-08-15,weekly_bundle,bundle,4.99,Android,UK
TXN00032729,P293051,2024-08-15,gem_pack_medium,currency,2.5,Android,KR
TXN00032644,P292007,2024-08-15,gem_pack_small,currency,0.99,Android,CN
TXN00022188,P199900,2024-08-15,monthly_bundle,bundle,9.99,iOS,CN
TXN00022103,P199104,2024-08-15,energy_refill,consumable,0.99,iOS,CN
TXN00022104,P199104,2024-08-15,gem_pack_large,currency,7.99,iOS,CN
TXN00011265,P101591,2024-08-15,battle_pass,subscription,9.99,Android,DE
TXN00002816,P026484,2024-08-15,gem_pack_large,currency,9.99,Android,UK
TXN00006752,P061833,2024-08-15,rare_chest,lootbox,2.99,iOS,DE
TXN00023621,P212539,2024-08-15,weekly_bundle,bundle,4.99,iOS,CN
TXN00030749,P275395,2024-08-15,vip_pass,subscription,14.99,Android,US
TXN00027882,P249569,2024-08-15,starter_bundle,bundle,2.99,iOS,KR
TXN00013203,P118649,2024-08-15,energy_refill,consumable,0.99,Android,JP
TXN00026171,P233791,2024-08-15,vip_pass,subscription,11.99,Android,JP
TXN00007639,P070578,2024-08-15,gem_pack_small,currency,0.99,Android,JP
TXN00024323,P218859,2024-08-15,gem_pack_medium,currency,4.99,iOS,IN
TXN00024413,P219410,2024-08-15,gem_pack_medium,currency,4.99,Android,US
TXN00013841,P124958,2024-08-15,rare_chest,lootbox,2.99,iOS,CN
TXN00016115,P145759,2024-08-15,cosmetic_skin_1,cosmetic,4.99,Android,DE
TXN00007802,P072103,2024-08-15,extra_lives,consumable,1.99,iOS,US
TXN00011902,P107411,2024-08-15,gem_pack_small,currency,0.99,iOS,FR
TXN00013771,P124275,2024-08-15,gem_pack_small,currency,0.99,iOS,IN
TXN00032905,P294695,2024-08-15,gem_pack_mega,currency,49.99,iOS,KR
TXN00034275,P306887,2024-08-15,epic_chest,lootbox,7.99,Android,US
TXN00000631,P005891,2024-08-15,starter_bundle,bundle,2.99,Android,US
TXN00003077,P028434,2024-08-15,gem_pack_medium,currency,4.99,Android,KR
TXN00014156,P127897,2024-08-15,weekly_bundle,bundle,4.99,Android,CN
TXN00023058,P207657,2024-08-15,energy_refill,consumable,0.99,Android,ID
TXN00000344,P003266,2024-08-15,gem_pack_small,currency,0.99,Android,AU
TXN00018514,P167369,2024-08-15,gem_pack_large,currency,9.99,Android,BR
TXN00007717,P071240,2024-08-15,gem_pack_small,currency,0.99,iOS,US
TXN00019230,P173755,2024-08-15,cosmetic_skin_1,cosmetic,4.99,Android,BR
TXN00029895,P267440,2024-08-15,gem_pack_large,currency,5.0,iOS,DE
TXN00016114,P145759,2024-08-15,weekly_bundle,bundle,4.99,Android,DE
TXN00031886,P285479,2024-08-15,energy_refill,consumable,0.99,Android,US
TXN00032903,P294695,2024-08-15,weekly_bundle,bundle,4.99,iOS,KR
TXN00021347,P192330,2024-08-15,cosmetic_skin_1,cosmetic,4.99,iOS,IN
TXN00019025,P171616,2024-08-15,speed_boost,consumable,1.5,Android,US
TXN00032203,P288395,2024-08-15,gem_pack_ultra,currency,99.99,iOS,UK
TXN00017685,P159731,2024-08-15,season_pass,subscription,15.99,Android,IN
TXN00003348,P030920,2024-08-15,gem_pack_small,currency,0.99,Android,CN
TXN00009966,P090689,2024-08-15,starter_bundle,bundle,2.39,iOS,US
TXN00030068,P269041,2024-08-15,gem_pack_mega,currency,49.99,Android,US
TXN00022718,P204719,2024-08-15,monthly_bundle,bundle,9.99,iOS,US
TXN00034071,P305170,2024-08-15,gem_pack_large,currency,9.99,Android,CA
TXN00032572,P291380,2024-08-15,gem_pack_small,currency,0.99,Android,ID
TXN00012084,P108922,2024-08-15,vip_pass,subscription,7.5,Android,BR
TXN00000953,P009127,2024-08-15,weekly_bundle,bundle,4.99,Android,BR
TXN00004721,P042968,2024-08-15,speed_boost,consumable,2.39,Android,KR
TXN00031666,P283081,2024-08-15,energy_refill,consumable,0.5,Android,US
TXN00034036,P305043,2024-08-15,energy_refill,consumable,0.99,Android,DE
TXN00014901,P134975,2024-08-15,legendary_chest,lootbox,14.99,Android,JP
TXN00031350,P280373,2024-08-15,starter_bundle,bundle,2.99,iOS,US
TXN00019559,P176069,2024-08-15,energy_refill,consumable,0.5,iOS,DE
TXN00033531,P299855,2024-08-15,gem_pack_large,currency,9.99,Android,ID
TXN00031354,P280373,2024-08-15,gem_pack_large,currency,9.99,iOS,US
TXN00026856,P240124,2024-08-15,gem_pack_medium,currency,3.99,Android,UK
TXN00015437,P139683,2024-08-15,gem_pack_large,currency,9.99,Android,US
TXN00015436,P139683,2024-08-15,energy_refill,consumable,0.99,Android,US
TXN00009781,P089275,2024-08-15,shield_pack,consumable,3.19,Android,IN
TXN00026524,P236947,2024-08-15,extra_lives,consumable,1.99,Android,UK
TXN00029330,P262864,2024-08-15,rare_chest,lootbox,2.99,Android,UK
TXN00010782,P097757,2024-08-15,vip_pass,subscription,14.99,iOS,US
TXN00008325,P076964,2024-08-15,gem_pack_medium,currency,4.99,Android,BR
TXN00025032,P224711,2024-08-15,battle_pass,subscription,9.99,iOS,US
TXN00012511,P112637,2024-08-15,speed_boost,consumable,2.39,Android,US
TXN00028816,P258255,2024-08-15,extra_lives,consumable,1.59,Android,CN
TXN00001972,P017879,2024-08-15,gem_pack_small,currency,0.99,Android,UK
TXN00032202,P288395,2024-08-15,gem_pack_large,currency,9.99,iOS,UK
TXN00012085,P108922,2024-08-15,gem_pack_small,currency,0.99,Android,BR
TXN00023878,P214525,2024-08-15,season_pass,subscription,19.99,Android,UK
TXN00004529,P041448,2024-08-15,battle_pass,subscription,7.99,Android,US
TXN00019596,P176362,2024-08-15,gem_pack_small,currency,0.99,iOS,UK
TXN00014601,P132140,2024-08-15,energy_refill,consumable,0.99,Android,IN
TXN00010059,P091544,2024-08-15,gem_pack_small,currency,0.99,iOS,US
TXN00002087,P019125,2024-08-15,rare_chest,lootbox,2.99,Android,US
TXN00017297,P156129,2024-08-15,energy_refill,consumable,0.79,Android,MX
TXN00005977,P055187,2024-08-15,weekly_bundle,bundle,4.99,Android,US
TXN00015670,P141780,2024-08-15,gem_pack_medium,currency,4.99,iOS,US
TXN00017686,P159731,2024-08-15,monthly_bundle,bundle,9.99,Android,IN
TXN00014633,P132504,2024-08-15,weekly_bundle,bundle,4.99,iOS,US
TXN00000167,P001822,2024-08-15,gem_pack_small,currency,0.99,Android,US
TXN00014634,P132504,2024-08-15,gem_pack_medium,currency,4.99,iOS,US
TXN00002004,P018213,2024-08-15,monthly_bundle,bundle,5.0,Android,US
TXN00030035,P268695,2024-08-15,vip_pass,subscription,14.99,Android,US
TXN00032675,P292383,2024-08-16,extra_lives,consumable,1.99,Android,US
TXN00002981,P027784,2024-08-16,battle_pass,subscription,9.99,iOS,FR
TXN00031351,P280373,2024-08-16,battle_pass,subscription,9.99,iOS,US
TXN00019599,P176362,2024-08-16,gem_pack_medium,currency,3.99,iOS,UK
TXN00030329,P271318,2024-08-16,gem_pack_small,currency,0.99,iOS,BR
TXN00028028,P251009,2024-08-16,gem_pack_small,currency,0.99,Android,FR
TXN00001418,P013282,2024-08-16,gem_pack_medium,currency,3.99,Android,MX
TXN00000861,P008233,2024-08-16,season_pass,subscription,15.99,Android,JP
TXN00004443,P040839,2024-08-16,gem_pack_medium,currency,4.99,Android,UK
TXN00020058,P180211,2024-08-16,gem_pack_large,currency,9.99,Android,ID
TXN00015707,P142161,2024-08-16,starter_bundle,bundle,2.39,iOS,CA
TXN00001422,P013282,2024-08-16,gem_pack_large,currency,9.99,Android,MX
